annotation_id,annotator,comment,created_at,id,lead_time,rating,sentiment,updated_at,Вопрос решен,Нравится качество выполнения заявки,Нравится качество работы сотрудников,Нравится скорость отработки заявок,Понравилось выполнение заявки,Отрицательное
1020.0,1.0,спасибо.,2025-05-09T11:09:40.984107Z,3947149.0,6.358,5.0,"{""choices"": [""Нравится качество выполнения заявки"", ""Вопрос решен""]}",2025-05-09T11:09:40.984107Z,1.0,1.0,0.0,0.0,0.0,0
1021.0,1.0,Спасибо за оперативность,2025-05-09T11:09:44.005138Z,3947157.0,1.899,5.0,Нравится скорость отработки заявок,2025-05-09T11:09:44.005138Z,0.0,0.0,0.0,0.0,0.0,0
1022.0,1.0,спасибо за оперативность!!,2025-05-09T11:09:47.632142Z,3947219.0,2.25,5.0,Нравится скорость отработки заявок,2025-05-09T11:09:47.632142Z,0.0,0.0,0.0,0.0,0.0,0
1023.0,1.0,"Очень подробно, большое спасибо за консультацию! ",2025-05-09T11:10:17.289110Z,3947311.0,28.427,5.0,Вопрос решен,2025-05-09T11:10:17.289110Z,0.0,0.0,0.0,0.0,0.0,0
1024.0,1.0,Огромное спасибо Сергею,2025-05-09T11:10:21.603794Z,3947432.0,3.156,5.0,Нравится качество работы сотрудников,2025-05-09T11:10:21.603794Z,0.0,0.0,0.0,0.0,0.0,0
1025.0,1.0,"отзывчивые, приятные, готовы были сразу оформить акт, но ещё раз проверили сушилку, и обнаружили, сто есть кнопка включения",2025-05-09T11:11:01.076114Z,3947727.0,37.71,5.0,Нравится качество работы сотрудников,2025-05-09T11:11:01.076114Z,0.0,0.0,0.0,0.0,0.0,0
1026.0,1.0,"Спасибо что в нашей УК есть такие специалисты.
Причина отсутствия электричества была найдена сразу и быстро устранена.",2025-05-09T11:11:49.909586Z,3947806.0,47.658,5.0,Нравится качество работы сотрудников,2025-05-09T11:11:49.909586Z,0.0,0.0,0.0,0.0,0.0,0
1027.0,1.0,Большое спасибо за роботу.,2025-05-09T11:11:55.048456Z,3947834.0,3.825,5.0,Нравится качество выполнения заявки,2025-05-09T11:11:55.048456Z,0.0,0.0,0.0,0.0,0.0,0
1028.0,1.0,Прекрасно выполненная работа. Получил ценную рекомендацию на будущее. Спасибо!,2025-05-09T11:12:04.842875Z,3947929.0,8.313,5.0,Нравится качество выполнения заявки,2025-05-09T11:12:04.842875Z,0.0,0.0,0.0,0.0,0.0,0
1029.0,1.0,быстро отключили пожарную вытяжку,2025-05-09T11:12:55.815823Z,3947984.0,49.45,5.0,Нравится скорость отработки заявок,2025-05-09T11:12:55.815823Z,0.0,0.0,0.0,0.0,0.0,0
1030.0,1.0,Потрясающе 😻 ,2025-05-09T11:13:01.732943Z,3948043.0,3.678,5.0,"{""choices"": [""Понравилось выполнение заявки"", ""Вопрос решен""]}",2025-05-09T11:13:01.732943Z,1.0,0.0,0.0,0.0,1.0,0
1031.0,1.0,спасибо! ,2025-05-09T11:13:04.990513Z,3948121.0,1.93,5.0,"{""choices"": [""Понравилось выполнение заявки"", ""Вопрос решен""]}",2025-05-09T11:13:04.990513Z,1.0,0.0,0.0,0.0,1.0,0
1032.0,1.0,Сделали все быстро и качественно ,2025-05-09T11:13:10.063469Z,3948159.0,3.859,5.0,Нравится скорость отработки заявок,2025-05-09T11:13:10.063469Z,0.0,0.0,0.0,0.0,0.0,0
1033.0,1.0,"Быстро приехал мастер , составили акт . ",2025-05-09T11:13:17.519380Z,3948185.0,5.396,5.0,Нравится качество работы сотрудников,2025-05-09T11:13:17.519380Z,0.0,0.0,0.0,0.0,0.0,0
1034.0,1.0,"Спасибо, Татьяна!!",2025-05-09T11:13:20.978733Z,3948217.0,2.103,5.0,Нравится качество работы сотрудников,2025-05-09T11:13:20.978733Z,0.0,0.0,0.0,0.0,0.0,0
1035.0,1.0,"супер мега оперативно, спасибо !)
",2025-05-09T11:13:27.054841Z,3948226.0,4.828,5.0,Нравится скорость отработки заявок,2025-05-09T11:13:27.054841Z,0.0,0.0,0.0,0.0,0.0,0
1036.0,1.0,Отличная работа мастера. Быстро и качественно,2025-05-09T11:13:30.644855Z,3948403.0,2.339,5.0,Нравится качество работы сотрудников,2025-05-09T11:13:30.644855Z,0.0,0.0,0.0,0.0,0.0,0
1037.0,1.0,"Большое спасибо за своевременную обратную связь! Всё чётко объяснили,культурно!",2025-05-09T11:14:03.067202Z,3948418.0,31.397,5.0,Нравится скорость отработки заявок,2025-05-09T11:14:03.067202Z,0.0,0.0,0.0,0.0,0.0,0
1038.0,1.0,"отличный мастер!
большое спасибо за помощь!",2025-05-09T11:14:07.506338Z,3948436.0,2.459,5.0,Нравится качество работы сотрудников,2025-05-09T11:14:07.506338Z,0.0,0.0,0.0,0.0,0.0,0
1039.0,1.0,Благодарим за оперативность и понимание,2025-05-09T11:14:12.153334Z,3948528.0,3.47,5.0,Нравится скорость отработки заявок,2025-05-09T11:14:12.153334Z,0.0,0.0,0.0,0.0,0.0,0
1040.0,1.0,Супер,2025-05-09T11:14:15.089442Z,3948623.0,1.683,5.0,Вопрос решен,2025-05-09T11:14:15.090442Z,0.0,0.0,0.0,0.0,0.0,0
1041.0,1.0,Спасибо большое за оперативность и качество!❤,2025-05-09T11:14:20.093558Z,3948632.0,2.436,5.0,Нравится скорость отработки заявок,2025-05-09T11:14:20.094473Z,0.0,0.0,0.0,0.0,0.0,0
1042.0,1.0,"спасибо, что решили свою проблему, а то как то не очень, платишь вовремя, а тебе про долг пишут. ",2025-05-09T11:14:59.897254Z,3948735.0,38.135,5.0,Вопрос решен,2025-05-09T11:14:59.897254Z,0.0,0.0,0.0,0.0,0.0,0
1043.0,1.0,"разобрались, спасибо ",2025-05-09T11:17:16.214218Z,3948738.0,2.124,5.0,Вопрос решен,2025-05-09T11:17:16.214218Z,0.0,0.0,0.0,0.0,0.0,0
1044.0,1.0,Спасибо 👍,2025-05-09T11:17:19.754560Z,3948896.0,2.28,5.0,"{""choices"": [""Понравилось выполнение заявки"", ""Вопрос решен""]}",2025-05-09T11:17:19.754560Z,1.0,0.0,0.0,0.0,1.0,0
1045.0,1.0,"Мастер быстро пришёл, быстро понял в чем проблема и быстро устранил её, в общем всё отлично, спасибо ",2025-05-09T11:17:27.506450Z,3948958.0,6.607,5.0,Нравится качество работы сотрудников,2025-05-09T11:17:27.506450Z,0.0,0.0,0.0,0.0,0.0,0
1046.0,1.0,Работа выполнена на отлично! Быстро и качественно! Спасибо большое! ,2025-05-09T11:18:14.480098Z,3949033.0,45.356,5.0,Понравилось выполнение заявки,2025-05-09T11:18:14.480098Z,0.0,0.0,0.0,0.0,0.0,0
1047.0,1.0,спасибо. молодцы!,2025-05-09T11:18:18.945976Z,3949214.0,3.253,5.0,Вопрос решен,2025-05-09T11:18:18.945976Z,0.0,0.0,0.0,0.0,0.0,0
1048.0,1.0,Спасибо за быстрое и качественное решение вопроса ,2025-05-09T11:18:24.478102Z,3949304.0,4.36,5.0,Вопрос решен,2025-05-09T11:18:24.478102Z,0.0,0.0,0.0,0.0,0.0,0
1049.0,1.0,Все отлично! Специалист пришёл через 30 минут после заявки. Все оперативно починил. ,2025-05-09T11:18:28.398982Z,3949394.0,2.698,5.0,Нравится качество работы сотрудников,2025-05-09T11:18:28.398982Z,0.0,0.0,0.0,0.0,0.0,0
1050.0,1.0,оперативно ,2025-05-09T11:18:31.846044Z,3949543.0,2.151,5.0,Нравится скорость отработки заявок,2025-05-09T11:18:31.846044Z,0.0,0.0,0.0,0.0,0.0,0
1051.0,1.0,спасибо огромное. но уборка лифта это временное решение проблеммы. потому что в них гадят систематически. просьба выявить и наказать нарушителей,2025-05-09T11:19:47.331225Z,3949561.0,73.484,5.0,Отрицательное,2025-05-09T11:19:47.331225Z,0.0,0.0,0.0,0.0,0.0,0
1052.0,1.0,Спасибо ,2025-05-09T11:19:51.016461Z,3949579.0,2.297,5.0,"{""choices"": [""Понравилось выполнение заявки"", ""Вопрос решен""]}",2025-05-09T11:19:51.016461Z,1.0,0.0,0.0,0.0,1.0,0
1053.0,1.0,"Мастер - Самый Лучший! Спасибо Вам Огромное за таких сотрудников!!!! 
",2025-05-09T11:19:55.976013Z,3949596.0,3.714,5.0,Нравится качество работы сотрудников,2025-05-09T11:19:55.976013Z,0.0,0.0,0.0,0.0,0.0,0
1054.0,1.0,"Спасибо! Так быстро сделали , красивую светодиодную лампу поставили ",2025-05-09T11:20:09.612986Z,3949613.0,11.763,5.0,Понравилось выполнение заявки,2025-05-09T11:20:09.612986Z,0.0,0.0,0.0,0.0,0.0,0
1055.0,1.0,Спасибо большое.,2025-05-09T11:20:17.709144Z,3949634.0,6.446,5.0,"{""choices"": [""Понравилось выполнение заявки"", ""Вопрос решен""]}",2025-05-09T11:20:17.709144Z,1.0,0.0,0.0,0.0,1.0,0
1056.0,1.0,"оперативно отреагировали на заявку, и устранили.",2025-05-09T11:20:22.380943Z,3949687.0,3.492,5.0,Нравится скорость отработки заявок,2025-05-09T11:20:22.380943Z,0.0,0.0,0.0,0.0,0.0,0
1057.0,1.0,Доброго дня! Спасибо за таких Прекрасных Сотрудников! ,2025-05-09T11:20:28.063438Z,3949875.0,4.465,5.0,Нравится качество работы сотрудников,2025-05-09T11:20:28.063438Z,0.0,0.0,0.0,0.0,0.0,0
1058.0,1.0,Спасибо за оперативность. После укладки плитки остались незаделанные швы на стыке. Для сравнения на 1 этаже в холле швы ровно закрыты. Просьба завершить работу до конца. ,2025-05-09T11:21:05.728301Z,3949884.0,35.968,5.0,Отрицательное,2025-05-09T11:21:05.728301Z,0.0,0.0,0.0,0.0,0.0,0
1059.0,1.0,Очень быстро,2025-05-09T11:21:11.990750Z,3949914.0,4.793,5.0,Нравится скорость отработки заявок,2025-05-09T11:21:11.990750Z,0.0,0.0,0.0,0.0,0.0,0
1060.0,1.0,Спасибо!,2025-05-09T11:21:16.034066Z,3949967.0,2.517,5.0,"{""choices"": [""Понравилось выполнение заявки"", ""Вопрос решен""]}",2025-05-09T11:21:16.034066Z,1.0,0.0,0.0,0.0,1.0,0
1061.0,1.0,Спасибо. Отлично.,2025-05-09T11:21:34.821824Z,3950076.0,3.2,5.0,"{""choices"": [""Понравилось выполнение заявки"", ""Вопрос решен""]}",2025-05-09T11:21:34.821824Z,1.0,0.0,0.0,0.0,1.0,0
1062.0,1.0,"заявка выполнена. 
Со слов электрика заявка выполнена. В квартире собственник не был. Там не проживает.. ",2025-05-09T11:22:11.317256Z,3950162.0,35.192,5.0,Отрицательное,2025-05-09T11:22:11.317256Z,0.0,0.0,0.0,0.0,0.0,0
1063.0,1.0,Спасибо,2025-05-09T11:22:15.016744Z,3950351.0,2.235,5.0,"{""choices"": [""Понравилось выполнение заявки"", ""Вопрос решен""]}",2025-05-09T11:22:15.016744Z,1.0,0.0,0.0,0.0,1.0,0
1064.0,1.0,мастер пришёл быстро. Все быстро сделал. ,2025-05-09T11:22:19.415142Z,3950433.0,3.121,5.0,Нравится качество работы сотрудников,2025-05-09T11:22:19.415142Z,0.0,0.0,0.0,0.0,0.0,0
1065.0,1.0,Благодарю за оперативность ,2025-05-09T11:22:24.056924Z,3950451.0,2.345,5.0,Нравится скорость отработки заявок,2025-05-09T11:22:24.056924Z,0.0,0.0,0.0,0.0,0.0,0
1066.0,1.0,Благодарю за оперативность ,2025-05-09T11:22:34.705459Z,3950461.0,9.101,5.0,Нравится скорость отработки заявок,2025-05-09T11:22:34.705459Z,0.0,0.0,0.0,0.0,0.0,0
1067.0,1.0,"Огромнейшее спасибо.
Максимально быстро и качественно!!!
Просто сотрудник месяца 
",2025-05-09T11:22:52.714824Z,3950683.0,16.825,5.0,Нравится качество работы сотрудников,2025-05-09T11:22:52.714824Z,0.0,0.0,0.0,0.0,0.0,0
1068.0,1.0,Спасибо Вам большое 🙏 за оперативность👍и качество !!!🤝,2025-05-09T11:23:09.752458Z,3950754.0,15.682,5.0,"{""choices"": [""Нравится скорость отработки заявок"", ""Нравится качество выполнения заявки""]}",2025-05-09T11:23:09.752458Z,0.0,1.0,0.0,1.0,0.0,0
1069.0,1.0,"Оперативно, спасибо ",2025-05-09T11:23:13.487041Z,3950865.0,2.104,5.0,Нравится скорость отработки заявок,2025-05-09T11:23:13.487041Z,0.0,0.0,0.0,0.0,0.0,0
1070.0,1.0,"Вот это скорость 😁👍
Спасибо! ",2025-05-09T11:23:19.488235Z,3950893.0,4.609,5.0,Нравится скорость отработки заявок,2025-05-09T11:23:19.488235Z,0.0,0.0,0.0,0.0,0.0,0
1071.0,1.0,Спасибо!,2025-05-09T11:23:22.641994Z,3951118.0,1.95,5.0,"{""choices"": [""Понравилось выполнение заявки"", ""Вопрос решен""]}",2025-05-09T11:23:22.641994Z,1.0,0.0,0.0,0.0,1.0,0
1072.0,1.0,спасибо за оперативность ,2025-05-09T11:23:26.615800Z,3951124.0,2.091,5.0,Нравится скорость отработки заявок,2025-05-09T11:23:26.615800Z,0.0,0.0,0.0,0.0,0.0,0
1073.0,1.0,Шикарный специалист. Спасибо за отличную работу и скорость,2025-05-09T11:23:31.808694Z,3951189.0,3.951,5.0,Нравится качество работы сотрудников,2025-05-09T11:23:31.808694Z,0.0,0.0,0.0,0.0,0.0,0
1074.0,1.0,Ребята молодцы!,2025-05-09T11:23:36.719093Z,3951201.0,2.667,5.0,Нравится качество работы сотрудников,2025-05-09T11:23:36.719093Z,0.0,0.0,0.0,0.0,0.0,0
1075.0,1.0,Спасибо за обратную связь!,2025-05-09T11:24:13.650353Z,3951216.0,35.583,5.0,"{""choices"": [""Понравилось выполнение заявки"", ""Вопрос решен""]}",2025-05-09T11:24:13.650353Z,0.0,0.0,0.0,0.0,0.0,0
1076.0,1.0,"оперативно
",2025-05-09T11:24:50.315261Z,3951479.0,35.301,5.0,Нравится скорость отработки заявок,2025-05-09T11:24:50.315261Z,0.0,0.0,0.0,0.0,0.0,0
1077.0,1.0,В первый раз так быстро,2025-05-09T11:25:22.149089Z,3951598.0,29.585,5.0,Нравится скорость отработки заявок,2025-05-09T11:25:22.149089Z,0.0,0.0,0.0,0.0,0.0,0
1078.0,1.0,спасибо!,2025-05-09T11:25:28.057655Z,3951649.0,4.622,5.0,"{""choices"": [""Понравилось выполнение заявки"", ""Вопрос решен""]}",2025-05-09T11:25:28.057655Z,1.0,0.0,0.0,0.0,1.0,0
1079.0,1.0,Быстро !,2025-05-09T11:25:32.624464Z,3951702.0,3.123,5.0,Нравится скорость отработки заявок,2025-05-09T11:25:32.624464Z,0.0,0.0,0.0,0.0,0.0,0
1080.0,1.0,"Доброе утро, спасибо. Только большая просьба, ранее в этом светильнике мы меняли лампочку и т. к. не было лампочки с цоколем 14, мы ставили переходник, верните его пожалуйста. ",2025-05-09T11:25:56.398475Z,3951714.0,22.536,5.0,Отрицательное,2025-05-09T11:25:56.398475Z,0.0,0.0,0.0,0.0,0.0,0
1081.0,1.0,спасибо! оперативно 👍,2025-05-09T11:26:00.593125Z,3951913.0,2.29,5.0,Нравится скорость отработки заявок,2025-05-09T11:26:00.593125Z,0.0,0.0,0.0,0.0,0.0,0
1082.0,1.0,Спасибо за оперативность! ,2025-05-09T11:26:04.440669Z,3951966.0,2.392,5.0,Нравится скорость отработки заявок,2025-05-09T11:26:04.440669Z,0.0,0.0,0.0,0.0,0.0,0
1083.0,1.0,Спасибо!,2025-05-09T11:26:08.190125Z,3951997.0,2.481,5.0,"{""choices"": [""Понравилось выполнение заявки"", ""Вопрос решен""]}",2025-05-09T11:26:08.190125Z,1.0,0.0,0.0,0.0,1.0,0
1084.0,1.0,Оперативно,2025-05-09T11:26:11.972872Z,3952001.0,2.069,5.0,Нравится скорость отработки заявок,2025-05-09T11:26:11.972872Z,0.0,0.0,0.0,0.0,0.0,0
1085.0,1.0,Оперативно и качественно ,2025-05-09T11:26:15.367736Z,3952062.0,2.035,5.0,Нравится скорость отработки заявок,2025-05-09T11:26:15.367736Z,0.0,0.0,0.0,0.0,0.0,0
1086.0,1.0,Спасибо за оперативность ,2025-05-09T11:26:19.416417Z,3952122.0,2.22,5.0,Нравится скорость отработки заявок,2025-05-09T11:26:19.416417Z,0.0,0.0,0.0,0.0,0.0,0
1087.0,1.0,"Остановили течь, дали рекомендации что делать дальше. Большое спасибо! ",2025-05-09T11:27:17.687309Z,3952142.0,56.958,5.0,Нравится качество работы сотрудников,2025-05-09T11:27:17.687309Z,0.0,0.0,0.0,0.0,0.0,0
1088.0,1.0,оперативно и вежливо. такого нет в москве,2025-05-09T11:28:12.036712Z,3952250.0,7.452,5.0,Нравится скорость отработки заявок,2025-05-09T11:28:12.036712Z,0.0,0.0,0.0,0.0,0.0,0
1089.0,1.0,спасибо ,2025-05-09T11:28:16.124114Z,3952299.0,2.24,5.0,"{""choices"": [""Понравилось выполнение заявки"", ""Вопрос решен""]}",2025-05-09T11:28:16.124114Z,1.0,0.0,0.0,0.0,1.0,0
1090.0,1.0,"Спасибо за оперативность. Но я так и не поняла. Почему редукторы нам поставили плохие, когда всем меняли?",2025-05-09T11:28:37.352081Z,3952354.0,19.792,5.0,Отрицательное,2025-05-09T11:28:37.352081Z,0.0,0.0,0.0,0.0,0.0,0
1091.0,1.0,Спасибо большое. Сантехник быстро устранил засор. ,2025-05-09T11:28:42.864869Z,3952439.0,2.565,5.0,Нравится качество работы сотрудников,2025-05-09T11:28:42.864869Z,0.0,0.0,0.0,0.0,0.0,0
1092.0,1.0,Огромное спасибо за оперативность 🙏,2025-05-09T11:28:46.478893Z,3952649.0,2.466,5.0,Нравится скорость отработки заявок,2025-05-09T11:28:46.478893Z,0.0,0.0,0.0,0.0,0.0,0
1093.0,1.0,Огромное спасибо за оперативность 🙏,2025-05-09T11:29:24.226383Z,3952663.0,36.303,5.0,Нравится скорость отработки заявок,2025-05-09T11:29:24.226383Z,0.0,0.0,0.0,0.0,0.0,0
1094.0,1.0,"приехали быстро , всё сделали чётко. благодарю ",2025-05-09T11:29:29.987952Z,3952848.0,4.226,5.0,Понравилось выполнение заявки,2025-05-09T11:29:29.987952Z,0.0,0.0,0.0,0.0,0.0,0
1095.0,1.0,вода стала теплее,2025-05-09T11:29:35.564072Z,3953130.0,4.31,5.0,Вопрос решен,2025-05-09T11:29:35.564072Z,0.0,0.0,0.0,0.0,0.0,0
1096.0,1.0,"Спасибо большое мастеру, все быстро  сделал ",2025-05-09T11:29:41.615119Z,3953192.0,3.085,5.0,Нравится качество работы сотрудников,2025-05-09T11:29:41.615119Z,0.0,0.0,0.0,0.0,0.0,0
1097.0,1.0,Спасибо за быструю и качественную работу.,2025-05-09T11:30:18.347316Z,3953263.0,31.793,5.0,Понравилось выполнение заявки,2025-05-09T11:30:18.347316Z,0.0,0.0,0.0,0.0,0.0,0
1098.0,1.0,Спасибо за оперативность !!!,2025-05-09T11:30:21.965824Z,3953284.0,2.134,5.0,Нравится скорость отработки заявок,2025-05-09T11:30:21.965824Z,0.0,0.0,0.0,0.0,0.0,0
1099.0,1.0,"Всё подробно показали и объяснили, спасибо!)",2025-05-09T11:31:49.502866Z,3953366.0,86.385,5.0,Нравится качество работы сотрудников,2025-05-09T11:31:49.502866Z,0.0,0.0,0.0,0.0,0.0,0
1100.0,1.0,Спасибо!,2025-05-09T11:31:53.879721Z,3953593.0,2.838,5.0,"{""choices"": [""Понравилось выполнение заявки"", ""Вопрос решен""]}",2025-05-09T11:31:53.879721Z,1.0,0.0,0.0,0.0,1.0,0
1101.0,1.0,Спасибо за оперативность 🤝,2025-05-09T11:31:58.874312Z,3953612.0,3.68,5.0,Нравится скорость отработки заявок,2025-05-09T11:31:58.874312Z,0.0,0.0,0.0,0.0,0.0,0
1102.0,1.0,оперативно ,2025-05-09T11:32:06.508500Z,3953627.0,2.276,5.0,Нравится скорость отработки заявок,2025-05-09T11:32:06.508500Z,0.0,0.0,0.0,0.0,0.0,0
1103.0,1.0,Спасибо за разъяснения!,2025-05-09T11:35:53.541213Z,3953752.0,4.466,5.0,Вопрос решен,2025-05-09T11:35:53.541213Z,0.0,0.0,0.0,0.0,0.0,0
1104.0,1.0,"Сантехник объяснил причину проблемы, что для хорошего напора воды нужно менять на смеситель с 40 картриджем, теперь понятно! Спасибо! ",2025-05-09T11:36:07.900303Z,3953818.0,10.306,5.0,Нравится качество работы сотрудников,2025-05-09T11:36:07.900303Z,0.0,0.0,0.0,0.0,0.0,0
1105.0,1.0,Быстро четко ,2025-05-09T11:36:26.019667Z,3953824.0,15.421,5.0,Нравится скорость отработки заявок,2025-05-09T11:36:26.019667Z,0.0,0.0,0.0,0.0,0.0,0
1106.0,1.0, 🙏🙏🙏,2025-05-09T11:39:33.551430Z,3953899.0,178.949,5.0,"{""choices"": [""Вопрос решен""]}",2025-05-09T11:39:33.551430Z,0.0,0.0,0.0,0.0,0.0,0
1107.0,1.0,Огромное спасибо за оперативность!,2025-05-09T11:39:38.100084Z,3954054.0,3.275,5.0,Нравится скорость отработки заявок,2025-05-09T11:39:38.100084Z,0.0,0.0,0.0,0.0,0.0,0
1108.0,1.0,Спасибо!,2025-05-09T11:39:41.966388Z,3954096.0,2.729,5.0,"{""choices"": [""Понравилось выполнение заявки"", ""Вопрос решен""]}",2025-05-09T11:39:41.966388Z,1.0,0.0,0.0,0.0,1.0,0
1109.0,1.0,спасибо!,2025-05-09T11:40:26.871620Z,3954547.0,43.06,5.0,"{""choices"": [""Понравилось выполнение заявки"", ""Вопрос решен""]}",2025-05-09T11:40:26.871620Z,1.0,0.0,0.0,0.0,1.0,0
1110.0,1.0,"Отличный мастер, решил профессионально вопрос. Большое спасибо!!!",2025-05-09T11:40:30.935690Z,3954582.0,2.218,5.0,Нравится качество работы сотрудников,2025-05-09T11:40:30.935690Z,0.0,0.0,0.0,0.0,0.0,0
1111.0,1.0,"спасибо вам большое, консультанты помогли с решением проблем, объяснили все очень доступно! спасибо вам огромное 🙏

",2025-05-09T11:42:09.346502Z,3954839.0,97.428,5.0,Нравится качество работы сотрудников,2025-05-09T11:42:09.346502Z,0.0,0.0,0.0,0.0,0.0,0
1112.0,1.0,супер менеджер,2025-05-09T11:42:13.081825Z,3955070.0,2.614,5.0,Нравится качество работы сотрудников,2025-05-09T11:42:13.081825Z,0.0,0.0,0.0,0.0,0.0,0
1113.0,1.0,Отлично спасибо ,2025-05-09T11:42:19.186052Z,3955073.0,4.982,5.0,"{""choices"": [""Понравилось выполнение заявки"", ""Вопрос решен""]}",2025-05-09T11:42:19.186052Z,1.0,0.0,0.0,0.0,1.0,0
1114.0,1.0,Спасибо большое за быструю реакцию! Успокоили 💙,2025-05-09T11:42:49.134284Z,3955195.0,28.579,5.0,Нравится скорость отработки заявок,2025-05-09T11:42:49.134284Z,0.0,0.0,0.0,0.0,0.0,0
1115.0,1.0,спасибо,2025-05-09T11:42:54.642239Z,2945792.0,4.091,5.0,"{""choices"": [""Понравилось выполнение заявки"", ""Вопрос решен""]}",2025-05-09T11:42:54.642239Z,1.0,0.0,0.0,0.0,1.0,0
1116.0,1.0,спасибо!,2025-05-09T11:42:58.880874Z,3234340.0,2.468,5.0,"{""choices"": [""Понравилось выполнение заявки"", ""Вопрос решен""]}",2025-05-09T11:42:58.880874Z,1.0,0.0,0.0,0.0,1.0,0
1117.0,1.0,Отлично ,2025-05-09T11:43:04.581738Z,3380332.0,4.386,5.0,Вопрос решен,2025-05-09T11:43:04.581738Z,0.0,0.0,0.0,0.0,0.0,0
1118.0,1.0,Благодарю за оперативное решение проблемы ! ,2025-05-09T11:43:09.692760Z,3381812.0,4.042,5.0,Нравится скорость отработки заявок,2025-05-09T11:43:09.692760Z,0.0,0.0,0.0,0.0,0.0,0
1119.0,1.0,Прекрасный специалист! Побольше таких,2025-05-09T11:44:00.706313Z,3461991.0,34.247,5.0,Нравится качество работы сотрудников,2025-05-09T11:44:00.706313Z,0.0,0.0,0.0,0.0,0.0,0
1120.0,1.0,Спасибо ,2025-05-09T11:44:04.474016Z,3551430.0,2.058,5.0,"{""choices"": [""Понравилось выполнение заявки"", ""Вопрос решен""]}",2025-05-09T11:44:04.474016Z,1.0,0.0,0.0,0.0,1.0,0
1121.0,1.0,"пересчет, и скорость 
",2025-05-09T11:44:39.909857Z,3572768.0,34.26,1.0,"{""choices"": [""Нравится скорость отработки заявок"", ""Вопрос решен""]}",2025-05-09T11:44:39.909857Z,0.0,0.0,0.0,0.0,0.0,0
1122.0,1.0,Спасибо за обновление покраски стен,2025-05-09T11:44:50.313070Z,3584536.0,9.264,5.0,Понравилось выполнение заявки,2025-05-09T11:44:50.313070Z,0.0,0.0,0.0,0.0,0.0,0
1123.0,1.0,выполнили быстро,2025-05-09T11:44:55.274225Z,3596020.0,3.131,5.0,Нравится скорость отработки заявок,2025-05-09T11:44:55.274225Z,0.0,0.0,0.0,0.0,0.0,0
1124.0,1.0,Спасибо! ,2025-05-09T11:44:59.138599Z,3617808.0,2.78,5.0,"{""choices"": [""Понравилось выполнение заявки"", ""Вопрос решен""]}",2025-05-09T11:44:59.138599Z,1.0,0.0,0.0,0.0,1.0,0
1125.0,1.0,спасибо управляющей компании за то что  прислали грамотного специалиста и быстро отреагировали на заявку ,2025-05-09T11:45:07.815551Z,3627490.0,7.235,5.0,Нравится качество работы сотрудников,2025-05-09T11:45:07.815551Z,0.0,0.0,0.0,0.0,0.0,0
1126.0,1.0,"спасибо 
",2025-05-09T11:45:11.353056Z,3657819.0,2.395,5.0,"{""choices"": [""Понравилось выполнение заявки"", ""Вопрос решен""]}",2025-05-09T11:45:11.353056Z,1.0,0.0,0.0,0.0,1.0,0
1127.0,1.0,Спасибо ,2025-05-09T11:45:25.200624Z,3691620.0,12.215,5.0,"{""choices"": [""Понравилось выполнение заявки"", ""Вопрос решен""]}",2025-05-09T11:45:25.200624Z,1.0,0.0,0.0,0.0,1.0,0
1128.0,1.0,Решили мой вопрос. Спасибо! ,2025-05-09T11:45:36.425562Z,3695420.0,9.816,5.0,Вопрос решен,2025-05-09T11:45:36.425562Z,0.0,0.0,0.0,0.0,0.0,0
1129.0,1.0,Очень радует работа УК. Оперативно! Спасибо!,2025-05-09T11:45:57.358999Z,3716702.0,19.817,5.0,Нравится скорость отработки заявок,2025-05-09T11:45:57.358999Z,0.0,0.0,0.0,0.0,0.0,0
1130.0,1.0,Все исправили ,2025-05-09T11:46:54.239416Z,3726842.0,19.658,5.0,Вопрос решен,2025-05-09T11:46:54.239416Z,0.0,0.0,0.0,0.0,0.0,0
1131.0,1.0,спасибо за оперативную работу ,2025-05-09T11:46:58.745784Z,3745025.0,3.173,5.0,Нравится скорость отработки заявок,2025-05-09T11:46:58.745784Z,0.0,0.0,0.0,0.0,0.0,0
1132.0,1.0,"Выполнили отлично , обработка заявки была слишком дорогой ",2025-05-09T11:47:27.364945Z,3749719.0,27.113,5.0,"{""choices"": [""Отрицательное"", ""Вопрос решен""]}",2025-05-09T11:47:27.364945Z,0.0,0.0,0.0,0.0,0.0,0
1133.0,1.0,спасибо большое! теперь не скрипят ,2025-05-09T11:49:28.555804Z,3751364.0,118.737,5.0,Понравилось выполнение заявки,2025-05-09T11:49:28.555804Z,0.0,0.0,0.0,0.0,0.0,0
1134.0,1.0,спасибо,2025-05-09T11:50:44.290245Z,3766183.0,2.323,5.0,"{""choices"": [""Понравилось выполнение заявки"", ""Вопрос решен""]}",2025-05-09T11:50:44.290245Z,1.0,0.0,0.0,0.0,1.0,0
1135.0,1.0,Спасибо!,2025-05-09T11:50:47.426490Z,3770102.0,1.9,5.0,"{""choices"": [""Понравилось выполнение заявки"", ""Вопрос решен""]}",2025-05-09T11:50:47.426490Z,1.0,0.0,0.0,0.0,1.0,0
1136.0,1.0,Норм,2025-05-09T11:50:55.189655Z,3773834.0,6.5,1.0,Вопрос решен,2025-05-09T11:50:55.189655Z,0.0,0.0,0.0,0.0,0.0,0
